Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS507, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), NO (ppb), NO2 (ppb), NOx (ppb), THC (ppm), Temperature (deg. C), Relative Humidity (%), Wind Speed (km/h), Wind Dir (deg)
2022-06-06 17:40:00,-0.07,-0.82,2.71,0.25,2.95,2.07,18.48,33,8.37,128.7
2022-06-06 17:45:00,0.14,-0.89,2.8,0.26,3.06,2.12,18.56,33,11.52,169.1
2022-06-06 17:50:00,0.09,-0.83,2.76,0.31,3.08,2.1,18.67,33,10.83,139.3
2022-06-06 17:55:00,0.06,-0.81,2.74,0.23,2.98,2.05,18.51,34,14.78,155.8
2022-06-06 18:00:00,0.11,-0.81,2.7,0.11,2.81,2.07,17.97,35,10.37,154.5
2022-06-06 18:05:00,-0.2,-0.8,2.8,0.1,2.9,2.05,17.77,36,9.15,151.9
2022-06-06 18:10:00,-0.36,-0.76,2.87,0.24,3.11,2,17.66,37,9,148.1
2022-06-06 18:15:00,-0.33,-0.85,2.87,0.16,3.03,1.95,17.3,37,11.37,148.8
2022-06-06 18:20:00,-0.04,-0.77,2.84,0.18,3.02,1.83,17.03,38,10.67,147.7
2022-06-06 18:25:00,0.02,-0.89,2.74,0.13,2.87,1.94,16.82,38,9.29,148.7
2022-06-06 18:30:00,-0.18,-0.91,2.63,0.22,2.85,2.15,16.66,39,8.31,143.5
2022-06-06 18:35:00,-0.09,-0.84,2.72,0.24,2.95,2.1,16.6,39,6.38,132
2022-06-06 18:40:00,0,-0.73,2.64,0.25,2.9,2.11,16.56,40,7.09,127.6
2022-06-06 18:45:00,-0.14,-0.97,2.66,0.24,2.9,2.15,16.49,40,7.25,139.6
2022-06-06 18:50:00,-0.08,-0.99,2.67,0.21,2.88,2.19,16.38,40,6.3,142.8
2022-06-06 18:55:00,0,-0.88,2.65,0.27,2.93,2.2,16.29,41,6.97,160.2
2022-06-06 19:00:00,-0.15,-0.81,2.66,0.32,2.98,2.13,16.17,42,7.12,160.4
2022-06-06 19:05:00,0.08,-0.74,2.71,0.28,2.99,2.15,16.07,42,6.1,156.8
2022-06-06 19:10:00,0.17,-0.86,2.67,0.42,3.09,2.2,16,43,6.51,154.3
2022-06-06 19:15:00,0.22,-0.78,2.59,0.48,3.07,2.21,15.96,43,6.98,155.2
2022-06-06 19:20:00,-0.18,-0.82,2.63,0.32,2.95,2.18,15.83,43,6.15,157.2
2022-06-06 19:25:00,-0.3,-0.75,2.6,0.32,2.92,2.14,15.65,44,7.94,155.9
2022-06-06 19:30:00,-0.12,-0.71,2.74,0.27,3.01,2.17,15.68,43,10.54,144.2
2022-06-06 19:35:00,-0.05,-0.82,2.81,0.18,2.99,2.17,15.61,43,8.46,147.3
2022-06-06 19:40:00,-0.14,-0.86,2.78,0.21,2.99,2.18,15.45,44,9.63,149.9
2022-06-06 19:45:00,-0.16,-0.73,2.63,0.22,2.84,2.2,15.33,44,8.25,152.8
2022-06-06 19:50:00,0.05,-0.88,2.52,0.19,2.71,2.22,15.19,44,8.59,155.9
2022-06-06 19:55:00,-0.21,-0.9,2.51,0.14,2.65,2.24,15.07,45,8.22,159
2022-06-06 20:00:00,-0.23,-0.84,2.58,0.11,2.69,2.17,14.89,45,7.36,162.8
2022-06-06 20:05:00,-0.1,-0.74,2.67,0.08,2.75,2.14,14.69,46,8.22,163.8
2022-06-06 20:10:00,-0.18,-0.61,2.63,0.14,2.77,2.16,14.57,46,7.78,167.1
2022-06-06 20:15:00,-0.23,-0.69,2.62,0.14,2.76,2.18,14.41,47,9.43,164.7
2022-06-06 20:20:00,0.05,-0.84,2.66,0.08,2.74,2.2,14.37,47,9.06,158.9
2022-06-06 20:25:00,0.12,-0.66,2.71,0.08,2.79,2.26,14.2,47,8.4,160.8
2022-06-06 20:30:00,-0.19,-0.66,2.75,0.21,2.96,2.24,14.09,47,8.3,162.7
2022-06-06 20:35:00,-0.16,-0.63,2.79,0.08,2.87,2.2,13.91,48,7.09,172
2022-06-06 20:40:00,-0.18,-0.64,2.84,0.02,2.86,2.23,13.73,48,6.5,179.4
2022-06-06 20:45:00,-0.11,-0.72,2.86,0.04,2.9,2.26,13.57,49,6.33,179.2
2022-06-06 20:50:00,-0.32,-0.67,2.78,0.04,2.82,2.23,13.38,50,6.54,185.4
2022-06-06 20:55:00,-0.41,-0.58,2.72,0.06,2.77,2.28,13.05,51,7.56,219.5
2022-06-06 21:00:00,-0.14,-0.3,2.6,0.17,2.77,2.32,13.13,51,7.24,211.8
2022-06-06 21:05:00,-0.23,0.23,2.64,0.12,2.76,2.45,13.27,50,7.76,201.8
2022-06-06 21:10:00,-0.18,0.84,2.69,0.11,2.8,2.43,13.33,51,8.48,202
2022-06-06 21:15:00,-0.23,0.45,2.71,0.06,2.78,2.36,13.38,51,7.56,196.5
2022-06-06 21:20:00,-0.1,0.12,2.69,0.22,2.92,2.38,13.31,51,7.35,198.3
2022-06-06 21:25:00,-0.13,-0.28,2.76,0.17,2.93,2.26,13.18,52,6.73,193.5
2022-06-06 21:30:00,-0.15,-0.58,2.79,0.24,3.03,2.27,13.13,52,6.81,191.5
2022-06-06 21:35:00,-0.29,-0.55,2.73,0.3,3.03,2.27,12.96,52,5.69,187.3
2022-06-06 21:40:00,-0.02,-0.54,2.75,0.3,3.05,2.28,12.8,53,4.59,189.2
2022-06-06 21:45:00,0.03,-0.56,2.77,0.31,3.08,2.26,12.68,54,4.37,184.9
2022-06-06 21:50:00,-0.24,-0.61,2.82,0.24,3.06,2.25,12.47,55,4.63,165.8
2022-06-06 21:55:00,-0.1,-0.61,2.78,0.31,3.09,2.24,12.24,54,5.71,159.9
2022-06-06 22:00:00,0.01,-0.58,2.78,0.26,3.03,2.25,12,56,6.3,149.2
2022-06-06 22:05:00,0.13,-0.65,2.75,0.2,2.96,2.28,11.46,58,5.43,161
2022-06-06 22:10:00,-0.35,-0.53,2.7,0.27,2.97,2.26,10.93,59,5.13,165.8
2022-06-06 22:15:00,-0.26,-0.64,2.75,0.26,3.01,2.26,10.89,60,6.07,166.5
2022-06-06 22:20:00,-0.24,-0.7,2.75,0.19,2.94,2.28,10.57,61,6.33,168.4
2022-06-06 22:25:00,0,-0.55,2.64,0.23,2.87,2.28,9.68,64,4.58,174.9
2022-06-06 22:30:00,-0.1,-0.62,2.52,0.35,2.87,2.27,9.17,66,4.75,189.2
2022-06-06 22:35:00,-0.16,-0.69,2.46,0.32,2.77,2.32,9.58,65,4.13,192.2
2022-06-06 22:40:00,0.02,-0.52,2.54,0.2,2.74,2.31,10.25,63,5.94,189.7
2022-06-06 22:45:00,-0.09,-0.56,2.54,0.16,2.7,2.29,10.31,62,6.25,178.3
2022-06-06 22:50:00,-0.03,-0.55,2.59,0.17,2.76,2.27,9.8,64,7.47,179.1
2022-06-06 22:55:00,0.02,-0.65,2.72,0.01,2.73,2.31,9.6,65,4.11,172.4
2022-06-06 23:00:00,0.11,-0.66,2.71,0.13,2.84,2.53,9.38,66,2.55,163.4
2022-06-06 23:05:00,-0.21,-0.67,2.84,0.11,2.95,2.32,8.97,67,2.48,217
2022-06-06 23:10:00,-0.03,-0.63,2.8,0.22,3.02,2.54,9.02,68,2.89,262.2
2022-06-06 23:15:00,-0.11,-0.53,2.83,0.16,2.99,2.39,9.17,67,2.83,254.4
2022-06-06 23:20:00,0.24,-0.51,2.77,0.16,2.93,2.45,9.16,67,2.35,277
2022-06-06 23:25:00,-0.01,-0.41,2.73,0.22,2.95,2.79,9.37,67,2.17,249.9
2022-06-06 23:30:00,-0.03,-0.04,2.75,0.17,2.91,2.45,9.04,68,2.61,228.6
2022-06-06 23:35:00,0.11,-0.18,2.74,0.18,2.92,2.32,8.39,70,2.04,285.8
2022-06-06 23:40:00,-0.01,-0.35,2.74,0.13,2.86,2.36,8.45,72,1.48,264.7
2022-06-06 23:45:00,0.03,0.16,2.66,0.24,2.89,2.41,8.56,71,0,256.4
2022-06-06 23:50:00,0.07,0.06,2.61,0.35,2.96,2.31,8.23,73,0.52,180.9
2022-06-06 23:55:00,0.1,-0.02,2.61,0.19,2.8,2.28,7.97,74,1.63,184.7
2022-06-07 00:00:00,-0.06,0.91,2.74,-0.01,2.73,2.45,7.89,75,2.77,187.8
2022-06-07 00:05:00,-0.01,3.24,2.75,0.06,2.81,2.76,7.7,76,3.52,169.3
2022-06-07 00:10:00,0.26,4.75,2.57,0.28,2.85,2.76,7.54,77,4.39,153
2022-06-07 00:15:00,0.07,3.33,2.51,0.28,2.79,2.64,7.29,75,5.91,145.2
2022-06-07 00:20:00,0.17,3.17,2.51,0.2,2.71,2.66,6.92,76,5.29,150
2022-06-07 00:25:00,-0.1,3.76,2.56,0.08,2.64,2.64,6.52,78,5.14,143.4
2022-06-07 00:30:00,0.19,3.02,2.69,0.12,2.81,2.63,6.6,80,5.58,156.4
2022-06-07 00:35:00,-0.07,1.72,2.67,0.28,2.95,2.53,6.89,78,6.15,161.5
2022-06-07 00:40:00,0.1,2.91,2.73,0.16,2.89,2.88,7.01,78,5.84,172.3
2022-06-07 00:45:00,0.26,4.54,2.82,0.03,2.85,2.71,6.92,77,5.11,158.9
2022-06-07 00:50:00,-0.01,1.21,2.69,0.13,2.82,2.31,7.03,76,5.55,139
2022-06-07 00:55:00,0.1,0.31,2.69,0.22,2.91,2.25,7.02,76,4.87,140.4
2022-06-07 01:00:00,0.1,0.42,2.65,0.23,2.87,2.28,6.81,77,4.27,139
2022-06-07 01:05:00,0.17,0.44,Z/S,Z/S,Z/S,2.69,6.6,77,4.26,147
2022-06-07 01:10:00,0.18,0.99,Z/S,Z/S,Z/S,3.12,6.81,76,3.07,131.6
2022-06-07 01:15:00,-0.1,1.98,Z/S,Z/S,Z/S,3.01,6.78,76,2.63,126.4
2022-06-07 01:20:00,0.22,1.86,Z/S,Z/S,Z/S,2.96,6.53,76,1.64,147.1
2022-06-07 01:25:00,0.16,1.11,Z/S,Z/S,Z/S,2.78,6.58,76,0.03,136.1
2022-06-07 01:30:00,0.12,0.65,Z/S,Z/S,Z/S,2.69,6.7,75,0.88,146.7
2022-06-07 01:35:00,0.06,0.48,Z/S,Z/S,Z/S,2.58,6.67,75,2.36,147.3
2022-06-07 01:40:00,0.04,0.6,Z/S,Z/S,Z/S,2.65,6.6,74,0.65,156.5
2022-06-07 01:45:00,-0.12,0.6,Z/S,Z/S,Z/S,2.84,6.56,74,1.16,126.7
2022-06-07 01:50:00,0.05,0.44,Z/S,Z/S,Z/S,2.89,6.54,74,3.18,128.7
2022-06-07 01:55:00,0.07,0.35,Z/S,Z/S,Z/S,2.92,6.53,75,3.13,126.7
2022-06-07 02:00:00,-0.02,0.26,Z/S,Z/S,Z/S,3.27,6.42,75,2.97,112.1
2022-06-07 02:05:00,-0.01,0.5,2.75,0.88,3.63,3.09,6.01,75,2.43,122.7
2022-06-07 02:10:00,0.02,0.63,3.06,1.67,4.73,3.26,5.91,76,0.88,149.1
2022-06-07 02:15:00,0.12,-0.09,3.07,1.41,4.48,3.55,6.38,75,0.73,160.5
2022-06-07 02:20:00,-0.13,-0.23,2.98,1.38,4.36,2.99,6.51,72,2.44,131.5
2022-06-07 02:25:00,0.19,-0.37,2.59,0.65,3.24,3.16,6.44,74,4.25,140.5
2022-06-07 02:30:00,0.19,-0.12,2.64,0.5,3.14,3.2,6.25,75,4.81,145.1
2022-06-07 02:35:00,0.09,-0.13,2.71,0.52,3.23,2.71,6.19,75,4.95,151.7
2022-06-07 02:40:00,-0.03,-0.37,2.69,0.45,3.14,2.48,6.94,72,4.12,158.7
2022-06-07 02:45:00,0.16,-0.53,2.69,0.23,2.93,2.27,7.2,70,3.75,143.5
2022-06-07 02:50:00,0.12,-0.54,2.72,0.2,2.92,2.54,7.44,69,4.77,118.3
2022-06-07 02:55:00,0.41,-0.41,2.68,0.21,2.89,2.39,7.29,70,5.67,114.2
2022-06-07 03:00:00,0.2,-0.59,2.69,0.08,2.76,Z/S,6.96,71,6.54,110.2
2022-06-07 03:05:00,Z/S,-0.55,2.67,0.06,2.73,Z/S,7.02,71,5.55,108.9
2022-06-07 03:10:00,Z/S,-0.51,2.63,0.08,2.71,Z/S,6.37,73,4.95,121.7
2022-06-07 03:15:00,Z/S,-0.67,2.67,0.06,2.73,Z/S,6.24,74,4.59,130.9
2022-06-07 03:20:00,Z/S,-0.65,2.71,0.05,2.76,Z/S,6.81,71,4.58,128.1
2022-06-07 03:25:00,Z/S,-0.55,2.74,0.03,2.78,Z/S,7.13,70,4.35,124.9
2022-06-07 03:30:00,Z/S,-0.49,2.69,-0.01,2.68,Z/S,7.43,69,3.37,111.5
2022-06-07 03:35:00,Z/S,-0.56,2.7,-0.07,2.64,Z/S,7.35,69,2.75,108.3
2022-06-07 03:40:00,Z/S,-0.62,2.68,0.04,2.73,Z/S,7.27,70,3.05,87.5
2022-06-07 03:45:00,Z/S,-0.51,2.68,0.1,2.78,Z/S,8.18,68,7.21,27.93
2022-06-07 03:50:00,Z/S,-0.65,2.71,0.01,2.72,Z/S,8.75,65,6.3,20.8
2022-06-07 03:55:00,Z/S,-0.6,2.67,0.11,2.79,Z/S,8.7,65,5.65,15.14
2022-06-07 04:00:00,Z/S,Z/S,2.64,0.11,2.76,Z/S,8.55,66,3.13,27
2022-06-07 04:05:00,0.25,Z/S,2.38,0.29,2.66,2.19,8.17,67,3.23,14.24
2022-06-07 04:10:00,0.51,Z/S,2.33,0.39,2.72,2.33,7.59,70,2.08,354.1
2022-06-07 04:15:00,0.12,Z/S,2.5,0.15,2.65,2.29,6.98,73,1.77,313.2
2022-06-07 04:20:00,0.37,Z/S,2.78,0.22,2.99,2.34,7.02,73,3.08,295.9
2022-06-07 04:25:00,0.21,Z/S,2.87,0.22,3.09,2.44,7.31,74,3.66,343.8
2022-06-07 04:30:00,0.15,Z/S,2.83,0.22,3.05,3.03,7.89,73,3.92,354.4
2022-06-07 04:35:00,0.02,Z/S,2.76,0.59,3.35,2.7,8.2,70,3.07,337
2022-06-07 04:40:00,0.13,Z/S,2.72,0.58,3.31,2.45,7.51,73,2.06,304
2022-06-07 04:45:00,0,Z/S,2.73,0.58,3.31,2.33,7.37,74,2.48,292.1
2022-06-07 04:50:00,-0.03,Z/S,2.75,0.92,3.67,2.38,7.55,74,2.35,298.2
2022-06-07 04:55:00,-0.01,Z/S,2.8,0.92,3.72,2.26,7.47,74,3.22,247.8
2022-06-07 05:00:00,0,-0.65,2.83,0.92,3.75,2.25,7.39,75,3.13,229
2022-06-07 05:05:00,0.42,-0.59,2.82,0.74,3.56,2.27,7.25,76,2.34,178.1
2022-06-07 05:10:00,0.13,-0.7,2.81,0.64,3.45,2.29,7.95,75,2.24,36.58
2022-06-07 05:15:00,0.35,-0.5,2.78,0.65,3.44,2.66,8.24,73,8.45,58.57
2022-06-07 05:20:00,0.18,-0.38,2.77,1.02,3.79,2.18,8.36,69,5.49,83.7
2022-06-07 05:25:00,0.13,-0.46,2.78,1.13,3.91,2.12,8.88,66,6.79,63.71
2022-06-07 05:30:00,0.01,-0.6,2.85,0.87,3.72,2.18,8.99,66,6.05,77.54
2022-06-07 05:35:00,0.18,-0.7,2.9,0.74,3.64,2.16,9,66,4.93,84.9
2022-06-07 05:40:00,0.35,-0.64,2.85,0.79,3.65,2.17,8.97,67,4.97,109.8
2022-06-07 05:45:00,0.02,-0.61,2.78,0.75,3.52,2.16,8.89,68,3.31,132.5
2022-06-07 05:50:00,0,-0.5,2.79,0.66,3.45,2.19,8.94,70,1.69,108.5
2022-06-07 05:55:00,0,-0.62,2.78,0.57,3.35,2.2,9.13,69,2.91,61.3
2022-06-07 06:00:00,-0.09,-0.43,2.84,0.47,3.31,2.16,9.21,68,4.66,76.38
2022-06-07 06:05:00,-0.04,-0.5,2.7,0.44,3.14,2.18,9.49,69,3.66,86.3
2022-06-07 06:10:00,0.01,-0.53,2.71,0.44,3.14,2.14,9.84,70,4.36,115.4
2022-06-07 06:15:00,-0.02,-0.58,2.82,0.47,3.29,2.13,10.69,66,3.69,115.6
2022-06-07 06:20:00,-0.09,-0.71,2.83,0.36,3.19,2.13,11.83,60,5.01,97.4
2022-06-07 06:25:00,-0.23,-0.65,2.67,0.16,2.84,2.11,12.21,57,4.28,116.6
2022-06-07 06:30:00,-0.22,-0.62,2.56,0.11,2.67,2.09,12.51,56,4.1,128.8
2022-06-07 06:35:00,-0.11,-0.79,2.63,0.2,2.83,2.13,13.37,52,6.19,117.9
2022-06-07 06:40:00,-0.02,-0.68,2.68,0.29,2.98,2.13,14.02,48,7.34,109.1
2022-06-07 06:45:00,0.02,-0.56,2.85,0.54,3.39,2.15,14.26,47,6.64,112.4
2022-06-07 06:50:00,-0.06,-0.53,2.93,0.62,3.55,2.16,14.7,47,6.68,123.1
2022-06-07 06:55:00,-0.29,-0.6,2.9,0.53,3.43,2.15,14.86,45,7.41,141.5
2022-06-07 07:00:00,0.02,-0.5,2.87,0.56,3.42,2.17,15.17,43,7.89,128.9
2022-06-07 07:05:00,-0.13,-0.56,2.81,0.46,3.26,2.2,15.37,41,8.48,129.2
2022-06-07 07:10:00,0.05,-0.65,2.87,0.29,3.16,2.21,15.5,40,7.83,154.5
2022-06-07 07:15:00,0.1,-0.62,2.79,0.49,3.28,2.23,15.73,38,9.01,112.2
2022-06-07 07:20:00,0.05,-0.51,2.77,0.27,3.04,2.17,15.77,38,6.9,115.3
2022-06-07 07:25:00,0.16,-0.57,2.88,0.38,3.25,2.16,16.1,37,8.03,132.3
2022-06-07 07:30:00,0.17,-0.59,3.03,0.58,3.61,2.17,16.27,37,7.64,150.9
2022-06-07 07:35:00,0.56,-0.72,3.23,0.86,4.09,2.18,16.21,36,8.38,128
2022-06-07 07:40:00,0.81,-0.64,3.11,1.53,4.64,2.18,15.93,38,6.77,101.9
2022-06-07 07:45:00,0.7,-0.52,3.02,1.65,4.67,2.17,15.73,38,6.67,87.4
2022-06-07 07:50:00,0.63,-0.61,2.97,1.33,4.3,2.2,15.6,38,5.22,95.6
2022-06-07 07:55:00,0.48,-0.61,3.09,1.34,4.43,2.15,16.22,38,8.14,113.2
2022-06-07 08:00:00,0.33,-0.61,2.87,0.78,3.65,2.13,16.64,36,9.12,129.4
2022-06-07 08:05:00,0.31,-0.59,2.77,0.32,3.09,2.13,17.12,37,12.32,121
2022-06-07 08:10:00,0.56,-0.76,2.93,0.51,3.44,2.15,16.93,35,11.41,147.2
2022-06-07 08:15:00,0.96,-0.66,3.14,1.19,4.33,2.13,16.81,35,10.86,133.1
2022-06-07 08:20:00,1.23,-0.79,3.5,1.7,5.2,2.13,17.03,36,9.28,139.5
2022-06-07 08:25:00,0.86,-0.63,3.63,2,5.63,2.18,17.39,35,8.69,141.7
2022-06-07 08:30:00,0.35,-0.64,3.1,1.08,4.17,2.14,17.54,34,9.4,143.4
2022-06-07 08:35:00,0.33,-0.55,2.84,0.45,3.29,2.16,17.86,33,11.04,130.7
2022-06-07 08:40:00,0.23,-0.58,2.82,0.18,3,2.15,16.98,34,11.49,115.9
2022-06-07 08:45:00,0.22,-0.61,2.77,-0.11,2.66,2.12,16.15,36,9.84,118.2
2022-06-07 08:50:00,0.37,-0.55,2.72,-0.08,2.64,2.13,16.03,37,8.74,115.1
2022-06-07 08:55:00,0.09,-0.76,2.73,0.12,2.85,2.12,16.48,36,8.73,119.1
2022-06-07 09:00:00,0.11,-0.72,2.66,0.27,2.93,2.09,16.74,35,9.11,120.1
2022-06-07 09:05:00,0.2,-0.64,2.64,0.22,2.86,2.14,16.88,33,9.66,144.7
2022-06-07 09:10:00,0.09,-0.76,2.63,0.26,2.89,2.15,17.28,33,9.12,124.7
2022-06-07 09:15:00,0.27,-0.7,2.66,0.18,2.83,2.11,16.69,34,6.43,101
2022-06-07 09:20:00,0.08,-0.69,2.72,0.07,2.79,2.15,17.26,34,6.2,147.1
2022-06-07 09:25:00,0.05,-0.62,2.75,0.18,2.93,2.14,17.45,34,8.75,154.8
2022-06-07 09:30:00,-0.15,-0.68,2.77,0.24,3.01,2.15,17.3,34,7,156.6
2022-06-07 09:35:00,-0.15,-0.61,2.78,0.07,2.86,2.17,17.73,33,8.44,144.1
2022-06-07 09:40:00,0.07,-0.66,2.75,0.03,2.78,2.12,17.64,32,9.18,187.2
2022-06-07 09:45:00,0.14,-0.54,2.78,0,2.78,2.18,17.6,33,6.88,210.7
2022-06-07 09:50:00,-0.27,-0.73,2.83,-0.02,2.81,2.16,17.32,31,11.68,179
2022-06-07 09:55:00,-0.04,-0.75,2.94,-0.05,2.9,2.15,16.87,33,11.21,104.6
2022-06-07 10:00:00,-0.26,-0.63,2.95,0.01,2.96,2.17,16.84,28,12.13,169.2
2022-06-07 10:05:00,-0.17,-0.69,2.85,-0.01,2.84,2.14,16.54,28,13.12,211
2022-06-07 10:10:00,-0.22,-0.7,2.78,-0.07,2.7,2.16,16.84,30,7.42,174.9
2022-06-07 10:15:00,-0.24,-0.81,2.76,0.01,2.77,2.14,17.86,29,13.1,167.9
2022-06-07 10:20:00,0.11,-0.74,2.72,0.06,2.78,2.13,17.95,28,13.26,164.1
2022-06-07 10:25:00,0.09,-0.71,2.69,0.18,2.87,2.16,18.42,28,13.13,137.9
2022-06-07 10:30:00,-0.11,-0.85,2.64,0.28,2.92,2.16,18.62,28,12.48,141
2022-06-07 10:35:00,0.28,-0.84,2.59,0.29,2.88,2.15,18.49,28,11.57,134.6
2022-06-07 10:40:00,0.09,-0.75,2.52,0.38,2.9,2.2,18.37,28,10.86,139.3
2022-06-07 10:45:00,-0.09,-0.67,2.63,0.31,2.94,2.17,18.85,28,13.11,167.5
2022-06-07 10:50:00,0.06,-0.61,2.8,0.11,2.91,2.14,18.83,28,13.21,182.1
2022-06-07 10:55:00,0.34,-0.77,2.76,0.1,2.86,2.15,17.81,28,11.17,197.3
2022-06-07 11:00:00,0.28,-0.69,2.76,0.16,2.92,2.12,17.65,28,11.89,167.9
2022-06-07 11:05:00,0.16,-0.7,2.8,0.14,2.94,2.16,18.22,27,14.47,203.3
2022-06-07 11:10:00,0.24,-0.66,2.81,0.05,2.87,2.14,17.73,27,6.67,248.2
2022-06-07 11:15:00,0.21,-0.77,2.73,0.08,2.82,2.16,18.45,27,7.34,209.4
2022-06-07 11:20:00,0.17,-0.7,2.65,0.19,2.83,2.16,19.06,26,7.43,137.6
2022-06-07 11:25:00,0.29,-0.73,2.74,0.09,2.82,2.14,18.84,26,7.99,182.3
2022-06-07 11:30:00,-0.02,-0.75,2.75,0.08,2.83,2.17,17.68,27,4.25,359
2022-06-07 11:35:00,0.11,-0.58,2.94,0.21,3.16,2.09,17.73,28,7.23,168.8
2022-06-07 11:40:00,0.33,-0.8,2.85,0.05,2.9,2.1,17.7,28,8.81,181.8
2022-06-07 11:45:00,0.13,-0.75,2.79,-0.01,2.78,2.15,18,29,10.01,148.2
2022-06-07 11:50:00,0.28,-0.72,2.67,0.06,2.73,2.09,18.62,27,9.5,139.9
2022-06-07 11:55:00,0.35,-0.75,2.54,0.08,2.62,2.11,19.24,26,9.91,140.9
2022-06-07 12:00:00,0.09,-0.75,2.52,0.06,2.58,2.14,19.26,25,9.66,225.9
2022-06-07 12:05:00,-0.05,-0.84,2.62,-0.02,2.6,2.2,18.73,25,8.3,31.51
2022-06-07 12:10:00,-0.06,-0.67,2.65,0.06,2.71,2.16,19.41,26,11.39,173.9
2022-06-07 12:15:00,0.14,-0.7,2.66,0.04,2.7,2.1,19.6,25,14.73,172.3
2022-06-07 12:20:00,0.17,-0.81,2.65,0.08,2.73,2.17,19.43,25,14.31,187.2
2022-06-07 12:25:00,-0.08,-0.7,2.63,0.13,2.75,2.17,19.06,24,8.78,219.4
2022-06-07 12:30:00,-0.06,-0.72,2.65,0.09,2.74,2.13,19.7,25,11.66,154.7
2022-06-07 12:35:00,-0.04,-0.87,2.66,0.08,2.74,2.13,19.54,24,9.98,126.8
2022-06-07 12:40:00,0.06,-0.88,2.67,0.11,2.78,2.12,19.24,25,10.04,154.7
2022-06-07 12:45:00,0.94,-0.72,2.84,0.21,3.05,2.15,18.84,26,9.79,228
2022-06-07 12:50:00,9.37,-0.76,3.64,1.97,5.61,2.16,19.03,27,8.24,246.7
2022-06-07 12:55:00,3.09,-0.81,3.74,2.25,5.98,2.15,19.08,27,10.46,254
2022-06-07 13:00:00,5.49,-0.74,3.46,1.73,5.19,2.19,18.8,27,9.96,249.3
2022-06-07 13:05:00,5.15,-0.72,3.27,1.77,5.04,2.13,18.11,28,8.92,281.5
2022-06-07 13:10:00,10.5,-0.55,3.97,3.52,7.49,2.18,18.26,28,8.52,226.4
2022-06-07 13:15:00,1.3,-0.81,3.13,1.61,4.74,2.18,18.16,27,5.6,237.1
2022-06-07 13:20:00,2.35,-0.89,2.93,0.8,3.73,2.14,18.2,27,6.84,322.3
2022-06-07 13:25:00,0.32,-0.81,2.86,0.48,3.34,2.17,18.14,27,9.55,318.6
2022-06-07 13:30:00,1.07,-0.81,2.71,0.25,2.96,2.13,18.61,27,13.87,310.4
2022-06-07 13:35:00,1.74,-0.65,2.84,0.54,3.38,2.15,18.72,26,13.28,293.3
2022-06-07 13:40:00,2.06,-0.73,2.85,0.79,3.65,2.14,18.62,26,12.12,274.7
2022-06-07 13:45:00,6.66,-0.75,3.1,1.43,4.53,2.11,18.5,27,11.84,272.3
2022-06-07 13:50:00,0.66,-0.63,3.16,1.68,4.84,2.15,18.63,27,12.4,244.8
2022-06-07 13:55:00,0.12,-0.73,2.74,0.16,2.9,2.11,19.14,26,8.36,262.9
2022-06-07 14:00:00,0.04,-0.81,2.76,0.18,2.94,2.13,19.13,25,6.18,267.1
2022-06-07 14:05:00,0.26,-0.71,2.71,0.29,3,2.11,18.8,25,4.5,284.9
2022-06-07 14:10:00,0.33,-0.69,2.71,0.26,2.97,2.14,18.7,26,4.97,243.3
2022-06-07 14:15:00,0.01,-0.78,2.63,0.26,2.89,2.15,18.72,26,5.09,229.3
2022-06-07 14:20:00,0.14,-0.74,2.56,0.13,2.69,2.13,18.8,26,6.1,236.5
2022-06-07 14:25:00,0.19,-0.71,2.62,0.23,2.85,2.15,18.71,25,3.23,40.84
2022-06-07 14:30:00,0.23,-0.63,2.72,0.12,2.85,2.15,18.84,25,3.91,351.3
2022-06-07 14:35:00,0.25,-0.72,2.75,0.02,2.76,2.13,19.13,25,5.96,76.32
2022-06-07 14:40:00,0.32,-0.71,2.69,0.21,2.9,2.18,19.49,25,8.98,114.9
2022-06-07 14:45:00,0.31,-0.69,2.64,0.23,2.88,2.12,19.62,26,12.19,113.3
2022-06-07 14:50:00,0.29,-0.74,2.77,0.17,2.93,2.13,19.52,26,14.14,101.3
2022-06-07 14:55:00,0.22,-0.74,2.84,0.21,3.05,2.15,19.42,25,10.28,67.72
2022-06-07 15:00:00,0.33,-0.77,2.91,0.06,2.97,2.15,19.15,25,8.55,86.3
2022-06-07 15:05:00,0.17,-0.83,2.85,0.2,3.05,2.15,19.14,25,7.54,106.9
2022-06-07 15:10:00,0.16,-0.73,2.81,0.15,2.96,2.12,19,26,6.46,111.5
2022-06-07 15:15:00,0.4,-0.76,2.75,0.18,2.93,2.16,19.13,26,6.6,102.8
2022-06-07 15:20:00,0.19,-0.73,2.63,0.34,2.97,2.18,19.23,25,6.33,100.8
2022-06-07 15:25:00,0.13,-0.73,2.8,0.12,2.92,2.13,19.24,25,9.71,74
2022-06-07 15:30:00,0.18,-0.71,2.84,0.09,2.93,2.17,18.96,26,9.65,84
2022-06-07 15:35:00,0.34,-0.64,2.83,0.13,2.96,2.15,19.02,25,8.01,95
